BI0CE2,BI12E3,BI41E1,BI41E2,BI41E3,BI72E3,BI76E3,BI99E1,BI99E3,VC07E1,VC07E2,VC07E3,num_overtargets,total_traffic,cell_throughput,user_throughput,nextim_file,output_file,reward
6,3,3,6,4,5,8,5,2,8,5,4,3.0,98.74430000000002,12.61447055322525,4.67904101563984,Nextim_26.txt,Nextim_26.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,8,5,2,4,5,4,3.0,98.74430000000001,12.486023294509152,4.676879019943163,Nextim_142.txt,Nextim_142.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,7,2,8,4,2,3.0,98.73477000000001,12.71910408676656,4.772784305591966,Nextim_169.txt,Nextim_169.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,2,5,10,7,2,6,3,6,3.0,98.71316,12.759501140112873,4.695945864420115,Nextim_1052.txt,Nextim_1052.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,5,2,8,3,2,3.0,98.71964999999999,12.661680527879112,4.694545486091889,Nextim_1054.txt,Nextim_1054.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,7,7,2,8,3,6,3.0,98.73551000000002,12.794131920090653,4.771653500730717,Nextim_979.txt,Nextim_979.txt_throughput_21-22_fer.data,-1.0
8,5,2,4,6,5,10,7,3,8,3,6,3.0,98.40758000000001,12.756093180239557,4.818731063154117,Nextim_1005.txt,Nextim_1005.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,4,2,8,3,6,3.0,98.71261999999997,12.708970450476482,4.69052489611713,Nextim_978.txt,Nextim_978.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,5,7,8,5,2,6,5,4,3.0,98.74430000000001,12.512931046576552,4.691339361510796,Nextim_4.txt,Nextim_4.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,6,2,8,5,6,3.0,98.68028999999999,12.743414486665504,4.712357047019414,Nextim_1019.txt,Nextim_1019.txt_throughput_21-22_fer.data,-1.0
6,4,1,6,4,7,7,5,2,6,5,2,3.0,98.74430000000001,12.480335012930956,4.693270001408409,Nextim_22.txt,Nextim_22.txt_throughput_21-22_fer.data,-1.0
4,2,2,4,6,9,10,7,2,8,3,6,3.0,98.60628000000001,12.665211726550957,4.866189039358327,Nextim_1025.txt,Nextim_1025.txt_throughput_21-22_fer.data,-1.0
7,2,2,4,6,5,10,3,2,8,3,6,3.0,98.71261999999999,12.7105473448526,4.699189114179449,Nextim_1023.txt,Nextim_1023.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,8,5,6,3.0,98.65101000000001,12.794329525680675,4.75972273944731,Nextim_992.txt,Nextim_992.txt_throughput_21-22_fer.data,-1.0
4,4,3,6,4,5,8,3,2,6,6,4,3.0,98.74430000000001,12.589169057705416,4.687130526051057,Nextim_35.txt,Nextim_35.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,5,3,2,3.0,98.71965000000003,12.710476396775537,4.7270417330230945,Nextim_1016.txt,Nextim_1016.txt_throughput_21-22_fer.data,-1.0
8,3,2,4,6,5,10,7,2,8,3,6,3.0,98.71262,12.815096665622017,4.75737298952465,Nextim_969.txt,Nextim_969.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,6,2,8,4,3,3.0,98.73477,12.669192298608685,4.719107536996082,Nextim_167.txt,Nextim_167.txt_throughput_21-22_fer.data,-1.0
8,4,2,4,6,5,10,7,2,8,3,6,3.0,98.71262000000002,12.794838309887243,4.757386481841432,Nextim_973.txt,Nextim_973.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,4,5,10,7,2,8,3,6,3.0,98.71262,12.811572704442732,4.733144679440072,Nextim_965.txt,Nextim_965.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,7,10,7,2,8,3,6,3.0,98.69167999999999,12.770673917138106,4.7748940928667905,Nextim_962.txt,Nextim_962.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,8,4,6,3.0,98.71262000000002,12.809574968182305,4.753573665421921,Nextim_986.txt,Nextim_986.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,8,5,2,6,5,2,3.0,98.74430000000001,12.488074290160059,4.695668910665516,Nextim_0.txt,Nextim_0.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,7,5,6,3.0,98.65155000000001,12.773705097359379,4.753366376471496,Nextim_1036.txt,Nextim_1036.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,8,7,2,8,4,6,3.0,98.73517000000001,12.78656271745997,4.758492277729893,Nextim_1033.txt,Nextim_1033.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,8,3,3,3.0,98.71965000000003,12.779903864967054,4.762459916235497,Nextim_963.txt,Nextim_963.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,9,10,7,2,6,3,6,3.0,98.60472000000001,12.644273049031797,4.819400637487942,Nextim_1015.txt,Nextim_1015.txt_throughput_21-22_fer.data,-1.0
8,2,1,4,6,5,10,7,2,7,3,6,3.0,98.71316000000002,12.789816942502586,4.7478301429948555,Nextim_1009.txt,Nextim_1009.txt_throughput_21-22_fer.data,-1.0
6,4,3,5,4,7,8,5,2,6,5,4,3.0,98.74430000000001,12.498152349046983,4.657902993271602,Nextim_122.txt,Nextim_122.txt_throughput_21-22_fer.data,-1.0
8,2,3,4,6,5,10,7,2,8,3,4,3.0,98.71941000000004,12.781251557078484,4.75467289060643,Nextim_1012.txt,Nextim_1012.txt_throughput_21-22_fer.data,-1.0
4,2,2,4,6,8,10,7,2,8,3,6,3.0,98.64452000000004,12.69907694327457,4.854774722249861,Nextim_1041.txt,Nextim_1041.txt_throughput_21-22_fer.data,-1.0
4,2,2,4,6,5,10,7,3,8,3,6,3.0,98.42018000000004,12.780962782743137,4.809003725109218,Nextim_1065.txt,Nextim_1065.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,3,8,3,6,3.0,98.41808000000005,12.80269702703498,4.7879033080693025,Nextim_989.txt,Nextim_989.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,8,7,2,8,3,6,3.0,98.73517000000001,12.79909210107301,4.759521417165643,Nextim_983.txt,Nextim_983.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,10,7,2,8,4,3,3.0,98.72151000000001,12.739260917811459,4.768366687808268,Nextim_159.txt,Nextim_159.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,5,5,10,7,2,8,3,6,3.0,98.71262,12.819312057967187,4.74802362815155,Nextim_984.txt,Nextim_984.txt_throughput_21-22_fer.data,-1.0
8,4,2,4,6,5,10,7,2,8,6,6,3.0,98.63004000000004,12.743139264752879,4.770240776698219,Nextim_1066.txt,Nextim_1066.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,5,5,8,7,2,8,3,6,3.0,98.73517000000001,12.796361375731346,4.752991189752097,Nextim_1010.txt,Nextim_1010.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,8,7,2,8,3,2,3.0,98.74220000000003,12.748796120396294,4.770857444517244,Nextim_1135.txt,Nextim_1135.txt_throughput_21-22_fer.data,-1.0
5,3,2,4,6,5,10,7,2,8,3,6,3.0,98.71472,12.798456036924094,4.771198375463863,Nextim_1140.txt,Nextim_1140.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,6,5,2,6,5,4,3.0,98.74430000000002,12.500002835606711,4.665209019992706,Nextim_141.txt,Nextim_141.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,8,10,7,2,8,3,4,3.0,98.64944999999999,12.68934869030544,4.834983072730948,Nextim_1129.txt,Nextim_1129.txt_throughput_21-22_fer.data,-1.0
8,6,2,4,6,6,10,7,2,8,3,6,3.0,98.68153000000001,12.720512545089836,4.810130123440103,Nextim_1110.txt,Nextim_1110.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,8,4,2,3.0,98.71964999999999,12.758812088647566,4.765013578233446,Nextim_1092.txt,Nextim_1092.txt_throughput_21-22_fer.data,-1.0
8,5,2,4,6,5,10,7,2,8,3,3,3.0,98.70965000000002,12.732608385607717,4.788676604964633,Nextim_1118.txt,Nextim_1118.txt_throughput_21-22_fer.data,-1.0
8,5,2,4,6,5,10,4,2,8,3,6,3.0,98.70262000000002,12.65862212403839,4.705909602863279,Nextim_1102.txt,Nextim_1102.txt_throughput_21-22_fer.data,-1.0
7,2,2,4,6,8,10,7,2,8,3,6,3.0,98.64242000000003,12.715358192257021,4.834304419279608,Nextim_1099.txt,Nextim_1099.txt_throughput_21-22_fer.data,-1.0
8,3,2,4,6,5,10,7,2,6,3,6,3.0,98.71315999999999,12.772955085716154,4.737409069127754,Nextim_1032.txt,Nextim_1032.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,6,2,6,3,6,3.0,98.71315999999999,12.723066108734638,4.692984648346847,Nextim_1094.txt,Nextim_1094.txt_throughput_21-22_fer.data,-1.0
7,2,2,4,6,5,10,7,2,5,3,6,3.0,98.71316000000002,12.755121348204005,4.721526876492871,Nextim_1112.txt,Nextim_1112.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,3,8,5,6,3.0,98.35647000000003,12.774450987990527,4.792776178394195,Nextim_1086.txt,Nextim_1086.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,6,7,3,8,3,6,3.0,98.46091,12.769479554048075,4.790179418179967,Nextim_1079.txt,Nextim_1079.txt_throughput_21-22_fer.data,-1.0
8,2,2,5,6,5,10,7,2,6,3,6,3.0,98.71316000000003,12.779632247384713,4.722923631451383,Nextim_1123.txt,Nextim_1123.txt_throughput_21-22_fer.data,-1.0
6,4,3,8,4,7,7,6,2,7,5,4,3.0,98.61402000000004,12.58292208391627,4.730983863412674,Nextim_32.txt,Nextim_32.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,8,5,2,6,5,4,3.0,98.74430000000001,12.507251078363854,4.67544759870307,Nextim_esercizio.txt,Nextim_esercizio.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,5,2,8,4,6,3.0,98.71262,12.710308289092607,4.679605804131636,Nextim_1109.txt,Nextim_1109.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,10,6,2,8,3,6,3.0,98.57781,12.779405594124285,4.735282153730573,Nextim_1330.txt,Nextim_1330.txt_throughput_21-22_fer.data,-1.0
8,2,1,4,6,5,10,7,2,4,3,6,3.0,98.71316,12.73258759373542,4.718512442497962,Nextim_1075.txt,Nextim_1075.txt_throughput_21-22_fer.data,-1.0
5,2,2,4,6,5,10,7,2,8,4,6,3.0,98.71472,12.79376515230802,4.7676497081299205,Nextim_1077.txt,Nextim_1077.txt_throughput_21-22_fer.data,-1.0
8,2,1,4,6,5,10,7,2,8,6,6,3.0,98.63004,12.76029346660053,4.765659440165875,Nextim_1042.txt,Nextim_1042.txt_throughput_21-22_fer.data,-1.0
8,2,2,7,6,5,10,7,2,8,3,2,3.0,98.6217,12.782648288064742,4.7778097792662715,Nextim_993.txt,Nextim_993.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,6,3,6,3.0,98.71316,12.780284081162183,4.734754250637313,Nextim_990.txt,Nextim_990.txt_throughput_21-22_fer.data,-1.0
8,5,2,5,6,5,10,7,2,8,3,6,3.0,98.70261999999998,12.769780887118172,4.778655996206293,Nextim_1014.txt,Nextim_1014.txt_throughput_21-22_fer.data,-1.0
8,3,2,4,6,7,10,7,2,8,3,6,3.0,98.69168,12.763536122855275,4.77761836642268,Nextim_1044.txt,Nextim_1044.txt_throughput_21-22_fer.data,-1.0
5,2,2,4,6,5,10,7,2,8,7,6,3.0,98.63213999999999,12.726768551906261,4.786373567965867,Nextim_1049.txt,Nextim_1049.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,8,3,2,3.0,98.71965000000003,12.771699557259383,4.765870702349847,Nextim_964.txt,Nextim_964.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,9,7,2,8,3,6,3.0,98.72576000000001,12.811291354680613,4.755795589088366,Nextim_972.txt,Nextim_972.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,9,10,5,2,8,3,6,3.0,98.60418000000001,12.578008880221153,4.767708367752965,Nextim_1056.txt,Nextim_1056.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,8,9,7,2,8,3,6,3.0,98.67103,12.709098460875605,4.834629147444055,Nextim_998.txt,Nextim_998.txt_throughput_21-22_fer.data,-1.0
8,2,2,5,2,5,10,7,2,8,3,6,3.0,98.71261999999999,12.799493504140816,4.714537053381752,Nextim_1034.txt,Nextim_1034.txt_throughput_21-22_fer.data,-1.0
8,2,2,7,6,5,10,7,3,8,3,6,3.0,98.32013000000002,12.814098919945726,4.80088918765463,Nextim_1029.txt,Nextim_1029.txt_throughput_21-22_fer.data,-1.0
6,2,2,4,6,5,10,7,2,8,5,6,3.0,98.65311000000001,12.783250076190917,4.766925027892176,Nextim_1047.txt,Nextim_1047.txt_throughput_21-22_fer.data,-1.0
7,2,2,4,5,5,10,7,2,8,3,6,3.0,98.71262,12.813616854355718,4.748226575091396,Nextim_995.txt,Nextim_995.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,2,5,9,7,2,8,4,3,3.0,98.73477,12.713810205333154,4.735289608587238,Nextim_80.txt,Nextim_80.txt_throughput_21-22_fer.data,-1.0
8,2,2,5,6,5,10,7,2,8,3,2,3.0,98.71965000000003,12.766593960822105,4.762535251722591,Nextim_1051.txt,Nextim_1051.txt_throughput_21-22_fer.data,-1.0
8,2,2,6,6,5,10,4,2,8,3,6,3.0,98.71262000000002,12.710425826853813,4.694022899812554,Nextim_994.txt,Nextim_994.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,5,2,8,4,3,3.0,98.73477000000003,12.626896000843455,4.687439314092242,Nextim_173.txt,Nextim_173.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,7,3,6,3.0,98.71316,12.800793436511785,4.748849198665108,Nextim_966.txt,Nextim_966.txt_throughput_21-22_fer.data,-1.0
8,3,2,4,6,9,10,7,2,8,3,6,3.0,98.60418,12.680488778477807,4.848193585560082,Nextim_1064.txt,Nextim_1064.txt_throughput_21-22_fer.data,-1.0
6,5,1,5,3,6,10,5,3,7,6,6,3.0,98.39347,12.567122021785986,4.730701864954913,Nextim_99.txt,Nextim_99.txt_throughput_21-22_fer.data,-1.0
8,6,2,4,6,5,10,7,2,8,3,5,3.0,98.70407000000003,12.726311861195333,4.797577315581006,Nextim_1050.txt,Nextim_1050.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,7,2,8,5,3,3.0,98.67316000000001,12.713254353238145,4.775129071913743,Nextim_175.txt,Nextim_175.txt_throughput_21-22_fer.data,-1.0
6,2,2,4,6,5,10,4,2,8,3,6,3.0,98.71471999999997,12.696961251094773,4.68934851984044,Nextim_1000.txt,Nextim_1000.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,8,10,7,2,8,3,3,3.0,98.64945,12.678533224948856,4.842100958295748,Nextim_1040.txt,Nextim_1040.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,6,7,2,8,7,6,3.0,98.65381000000001,12.710642156276787,4.780618650232178,Nextim_1013.txt,Nextim_1013.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,6,7,2,8,3,6,3.0,98.73639,12.78939856512099,4.761673619932695,Nextim_982.txt,Nextim_982.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,3,8,10,7,2,8,3,6,3.0,98.64242000000002,12.704569751736784,4.805113497949873,Nextim_1060.txt,Nextim_1060.txt_throughput_21-22_fer.data,-1.0
8,2,1,4,6,5,10,4,2,8,3,6,3.0,98.71261999999999,12.69832188885532,4.689504167563591,Nextim_999.txt,Nextim_999.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,8,3,5,3.0,98.71707000000004,12.806875254309405,4.755545663641896,Nextim_960.txt,Nextim_960.txt_throughput_21-22_fer.data,-1.0
4,2,3,6,6,5,9,7,2,8,4,6,3.0,98.72774000000001,12.76784139572465,4.774853002367616,Nextim_190.txt,Nextim_190.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,2,8,4,2,3.0,98.73477000000001,12.721066366815531,4.777520036935747,Nextim_191.txt,Nextim_191.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,2,5,9,7,2,8,4,6,3.0,98.72774000000003,12.754402094618952,4.7305536297694415,Nextim_186.txt,Nextim_186.txt_throughput_21-22_fer.data,-1.0
5,2,1,6,6,5,9,7,2,8,4,6,3.0,98.72786,12.768790333937842,4.768762168061482,Nextim_213.txt,Nextim_213.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,7,7,2,8,4,6,3.0,98.73760999999999,12.755344418896984,4.781339236612098,Nextim_189.txt,Nextim_189.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,3,8,4,6,3.0,98.43332000000001,12.75002149717434,4.8035924951926345,Nextim_218.txt,Nextim_218.txt_throughput_21-22_fer.data,-1.0
8,2,1,8,6,5,7,7,2,8,3,6,3.0,98.60094000000001,12.803920030172668,4.803476151049424,Nextim_1296.txt,Nextim_1296.txt_throughput_21-22_fer.data,-1.0
5,2,3,7,6,5,9,7,2,8,4,6,3.0,98.62979000000001,12.783791873690966,4.779743091311842,Nextim_204.txt,Nextim_204.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,4,5,9,7,2,8,4,3,3.0,98.73477,12.721205597195594,4.755066132006839,Nextim_155.txt,Nextim_155.txt_throughput_21-22_fer.data,-1.0
6,2,2,6,4,8,10,3,3,7,4,4,3.0,98.37697000000003,12.536086756163995,4.7921166202883825,Nextim_72.txt,Nextim_72.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,8,9,7,2,8,4,6,3.0,98.67289000000002,12.66915223477247,4.856885462570314,Nextim_195.txt,Nextim_195.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,2,8,4,5,3.0,98.73219,12.756045877982405,4.768693139832314,Nextim_216.txt,Nextim_216.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,4,2,8,4,6,3.0,98.72774000000001,12.680054289341522,4.696646463818401,Nextim_220.txt,Nextim_220.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,2,8,6,6,3.0,98.64515999999999,12.732808383934273,4.779105038983161,Nextim_185.txt,Nextim_185.txt_throughput_21-22_fer.data,-1.0
8,2,3,7,6,5,10,7,2,8,3,6,3.0,98.61443000000001,12.823123749287204,4.766006054606144,Nextim_926.txt,Nextim_926.txt_throughput_21-22_fer.data,-1.0
5,6,3,6,6,5,9,7,2,8,4,6,3.0,98.71424,12.694157045819829,4.812317633224173,Nextim_198.txt,Nextim_198.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,5,9,7,2,6,4,6,3.0,98.72828,12.766544204523434,4.76205980249396,Nextim_221.txt,Nextim_221.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,5,9,7,2,8,4,6,3.0,98.59317,12.796513495558328,4.797040644763477,Nextim_197.txt,Nextim_197.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,9,9,7,2,8,4,6,3.0,98.63526000000002,12.635553068700704,4.869193516421694,Nextim_193.txt,Nextim_193.txt_throughput_21-22_fer.data,-1.0
5,2,3,5,6,5,9,7,2,8,4,6,3.0,98.72774000000001,12.766898616887612,4.764306728490896,Nextim_200.txt,Nextim_200.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,10,7,2,8,4,6,3.0,98.71448000000002,12.783853991305895,4.76721202859594,Nextim_201.txt,Nextim_201.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,4,5,9,7,2,8,4,6,3.0,98.72774000000003,12.762700533111088,4.747026543146677,Nextim_199.txt,Nextim_199.txt_throughput_21-22_fer.data,-1.0
5,2,3,4,2,7,8,3,2,7,3,5,3.0,98.74226000000002,12.557953850792607,4.673279314377691,Nextim_74.txt,Nextim_74.txt_throughput_21-22_fer.data,-1.0
5,5,3,6,5,5,9,7,2,8,4,3,3.0,98.72426999999999,12.682679966218844,4.796381407986311,Nextim_162.txt,Nextim_162.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,3,2,8,4,6,3.0,98.72774000000001,12.689349418458747,4.705601334539271,Nextim_192.txt,Nextim_192.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,10,7,2,6,3,6,3.0,98.71292000000001,12.80695768194861,4.747587696078693,Nextim_929.txt,Nextim_929.txt_throughput_21-22_fer.data,-1.0
8,2,1,8,6,5,10,7,2,5,3,6,3.0,98.71316,12.793081020130286,4.750562582422543,Nextim_901.txt,Nextim_901.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,6,7,2,8,4,6,3.0,98.73849000000001,12.750956021859876,4.772341516880174,Nextim_203.txt,Nextim_203.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,5,9,7,2,8,4,2,3.0,98.6002,12.744991706588474,4.805299457682693,Nextim_229.txt,Nextim_229.txt_throughput_21-22_fer.data,-1.0
8,2,1,8,2,5,10,7,2,8,3,6,3.0,98.57805000000002,12.813355675954408,4.7503637597494865,Nextim_913.txt,Nextim_913.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,7,6,7,2,8,4,6,3.0,98.60392000000003,12.723838026758907,4.818715546310355,Nextim_283.txt,Nextim_283.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,3,5,9,4,2,8,4,6,3.0,98.59317000000003,12.69042990074089,4.690579933809552,Nextim_280.txt,Nextim_280.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,5,9,3,2,8,4,5,3.0,98.59762000000002,12.696700372444162,4.725191658402004,Nextim_279.txt,Nextim_279.txt_throughput_21-22_fer.data,-1.0
5,2,3,4,6,5,9,7,2,8,4,6,3.0,98.72774000000001,12.774175892965694,4.768021622192023,Nextim_196.txt,Nextim_196.txt_throughput_21-22_fer.data,-1.0
8,2,1,8,6,5,10,7,2,8,3,2,3.0,98.58508,12.780994881582657,4.796006198403287,Nextim_939.txt,Nextim_939.txt_throughput_21-22_fer.data,-1.0
6,2,3,6,6,5,9,7,2,8,4,6,3.0,98.72774,12.777383137419186,4.761942839681152,Nextim_207.txt,Nextim_207.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,3,2,8,4,3,3.0,98.73477,12.64389870369159,4.712640493079752,Nextim_163.txt,Nextim_163.txt_throughput_21-22_fer.data,-1.0
5,3,3,6,6,5,9,7,2,8,4,6,3.0,98.72774000000001,12.766205542039291,4.771355716205198,Nextim_214.txt,Nextim_214.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,6,2,8,4,6,3.0,98.72774,12.713631099347094,4.715072821925238,Nextim_209.txt,Nextim_209.txt_throughput_21-22_fer.data,-1.0
6,2,3,6,4,7,8,5,2,6,5,4,3.0,98.7443,12.538151775981131,4.679961907916154,Nextim_2.txt,Nextim_2.txt_throughput_21-22_fer.data,-1.0
8,2,4,8,6,8,10,6,2,8,3,6,3.0,98.35853,12.669154630618618,4.8365506295857585,Nextim_909.txt,Nextim_909.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,8,7,2,8,4,6,3.0,98.73726999999998,12.760337873452999,4.772669526930402,Nextim_219.txt,Nextim_219.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,3,5,9,7,2,8,4,6,3.0,98.72774000000004,12.757518075136883,4.740369995426727,Nextim_212.txt,Nextim_212.txt_throughput_21-22_fer.data,-1.0
5,4,3,6,6,5,9,7,2,8,4,6,3.0,98.72774000000001,12.745990459857353,4.771391561528787,Nextim_205.txt,Nextim_205.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,7,9,7,2,8,4,6,3.0,98.72215,12.718713206480588,4.796984970342099,Nextim_211.txt,Nextim_211.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,2,8,3,6,3.0,98.72774000000001,12.783334150646809,4.769178784902597,Nextim_194.txt,Nextim_194.txt_throughput_21-22_fer.data,-1.0
8,2,3,6,6,5,9,7,2,8,4,6,3.0,98.72564000000003,12.788876712178546,4.754477000586334,Nextim_217.txt,Nextim_217.txt_throughput_21-22_fer.data,-1.0
5,5,3,6,6,5,9,7,2,8,4,6,3.0,98.71724,12.72817658193705,4.796202540787351,Nextim_184.txt,Nextim_184.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,2,8,4,4,3.0,98.73477,12.739483161749915,4.768425993994743,Nextim_187.txt,Nextim_187.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,2,7,4,6,3.0,98.72828000000001,12.753784826467848,4.750618920011359,Nextim_206.txt,Nextim_206.txt_throughput_21-22_fer.data,-1.0
6,3,3,6,4,7,8,5,2,6,5,4,3.0,98.7443,12.529573605767625,4.67840762395207,Nextim_133.txt,Nextim_133.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,5,8,5,2,6,5,4,3.0,98.7443,12.55953369573668,4.658851508837682,Nextim_3.txt,Nextim_3.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,8,5,2,8,5,4,3.0,98.74430000000002,12.538399899383405,4.703352928617594,Nextim_5.txt,Nextim_5.txt_throughput_21-22_fer.data,-1.0
5,2,2,6,5,5,9,7,2,8,4,3,3.0,98.73489000000001,12.737723593289173,4.770110886079042,Nextim_156.txt,Nextim_156.txt_throughput_21-22_fer.data,-1.0
8,5,2,4,6,5,10,7,2,8,4,6,3.0,98.70262,12.763931998692826,4.7814792615002615,Nextim_1030.txt,Nextim_1030.txt_throughput_21-22_fer.data,-1.0
8,3,2,4,4,5,10,7,2,8,3,6,3.0,98.71262,12.804233496838123,4.735870961089912,Nextim_1003.txt,Nextim_1003.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,3,5,10,7,2,8,3,6,3.0,98.71262000000002,12.805678235766727,4.7256983804142285,Nextim_987.txt,Nextim_987.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,9,7,2,8,3,5,3.0,98.73021000000003,12.79603647814568,4.756672216642934,Nextim_1004.txt,Nextim_1004.txt_throughput_21-22_fer.data,-1.0
8,2,1,8,6,5,10,7,3,8,3,6,3.0,98.28417999999999,12.819557760242095,4.82094102369478,Nextim_1371.txt,Nextim_1371.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,6,7,7,2,8,3,6,3.0,98.73551000000002,12.77238159323797,4.77757404612887,Nextim_1068.txt,Nextim_1068.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,2,5,10,7,2,7,3,6,3.0,98.71316,12.77982941709483,4.70992790843188,Nextim_1062.txt,Nextim_1062.txt_throughput_21-22_fer.data,-1.0
8,3,2,6,6,5,10,7,2,8,3,6,3.0,98.71262000000002,12.813912205033327,4.758166455916671,Nextim_1043.txt,Nextim_1043.txt_throughput_21-22_fer.data,-1.0
8,4,2,4,6,5,10,7,3,8,3,6,3.0,98.41808000000002,12.776181012081022,4.794620973695847,Nextim_1035.txt,Nextim_1035.txt_throughput_21-22_fer.data,-1.0
5,2,3,4,5,5,9,7,2,8,4,3,3.0,98.73477000000001,12.729256794089048,4.769234572277713,Nextim_178.txt,Nextim_178.txt_throughput_21-22_fer.data,-1.0
8,2,2,7,6,5,10,7,2,8,6,6,3.0,98.53209000000001,12.780865863876441,4.7767855484860435,Nextim_1018.txt,Nextim_1018.txt_throughput_21-22_fer.data,-1.0
